11500 2
530.9755 460.9038 03
310.4009 353.4666 03
315.1235 405.2358 03
223.3416 135.8873 01
675.1533 104.5420 02
682.2292 129.0305 02
242.4566 257.7945 03
596.1623 69.3802 02
268.0831 317.4401 03
632.8283 60.8711 02
243.5450 585.5923 03
233.7233 417.6074 03
299.6394 547.9254 03
633.2879 126.7840 02
482.4795 490.2810 03
532.6129 350.2066 03
470.2190 243.5570 03
306.4815 581.8315 03
528.1689 322.9541 03
452.6629 305.6742 03
218.1231 540.5676 03
593.3929 111.5613 02
225.0041 471.4143 03
546.7403 121.9353 02
322.0891 514.1092 03
744.2707 475.7189 05
224.3096 546.3837 03
687.1177 105.2492 02
710.6526 79.3950 02
207.7191 379.2641 03
312.5252 253.7115 03
549.4992 512.4086 03
484.1205 407.8398 03
343.0785 462.0150 03
328.5566 426.7295 03
431.5685 275.2242 03
736.2213 537.2334 05
465.5493 352.3293 03
489.0325 314.3543 03
247.5881 75.4263 01
470.2644 281.6286 03
381.6736 479.9326 03
327.1325 555.6649 03
593.2819 60.3665 02
320.8646 370.1034 03
689.0928 510.6153 05
272.6889 100.4502 01
746.8035 363.7429 04
462.0643 551.2384 03
166.8567 456.0001 03
357.0641 427.8497 03
253.6592 391.2238 03
499.4793 280.2042 03
433.9397 243.2684 03
416.7365 368.0686 03
223.2483 552.0393 03
594.6101 109.7857 02
378.7996 436.9595 03
284.4737 434.7466 03
423.8026 371.1757 03
226.3231 85.1382 01
554.2758 381.9105 03
278.7796 327.9179 03
339.5070 567.5653 03
216.5690 99.9300 01
458.6519 515.3670 03
307.1076 334.3514 03
199.6919 349.3351 03
443.5073 557.3735 03
215.6583 428.0377 03
271.9586 86.0474 01
404.3311 543.7636 03
238.3349 257.0068 03
385.9329 564.8309 03
238.8191 262.8537 03
267.4720 478.8169 03
691.9995 463.8259 05
305.3834 537.8816 03
561.4296 507.7488 03
268.7041 110.3406 01
747.4775 352.3259 04
381.7795 417.2884 03
237.1386 114.3395 01
418.8727 588.6851 03
479.3445 378.4448 03
218.3338 361.5437 03
481.2864 364.5886 03
223.9732 326.5345 03
488.5323 296.7722 03
258.9654 106.1067 01
267.5776 326.7484 03
622.6729 140.1848 02
381.0512 337.0608 03
372.7552 104.5629 01
288.2615 431.0907 03
717.4583 114.1766 02
367.5430 436.1285 03
676.8698 75.9374 02
358.8775 300.5920 03
323.1910 480.3571 03
297.6154 366.8387 03
457.1320 522.0772 03
471.2230 309.5946 03
314.2412 104.3566 01
457.6271 424.9103 03
142.9300 383.7673 03
572.0316 119.1609 02
386.1867 596.5235 03
743.0235 100.9657 02
189.1760 98.7477 01
733.9454 375.0067 04
558.1905 354.7555 03
400.9305 526.3990 03
483.1781 297.7404 03
373.2606 518.2132 03
272.7843 534.7535 03
663.1744 90.4109 02
730.2096 516.3100 05
440.1010 292.8045 03
349.9835 137.4391 01
151.5067 358.3670 03
688.5961 72.3416 02
693.3158 307.1846 04
475.9421 569.9507 03
737.3829 321.3812 04
482.5605 249.4676 03
536.1189 464.1829 03
596.5815 86.1293 02
615.8577 111.4174 02
359.0361 433.7984 03
362.4930 451.6566 03
294.0155 144.6820 01
210.3578 523.9665 03
251.7479 485.9234 03
688.6223 351.5554 04
692.1797 345.5350 04
310.3283 414.2435 03
321.3413 502.5775 03
282.0038 231.0463 03
223.7341 494.5382 03
599.9161 95.0934 02
515.0778 275.7520 03
168.5768 423.0733 03
305.7624 272.7209 03
184.0853 411.6173 03
275.9110 96.5502 01
717.4731 361.8553 04
322.9295 592.1646 03
301.2679 588.9737 03
275.8620 74.3195 01
365.7505 599.6480 03
256.5583 367.5052 03
175.2330 518.2108 03
354.9220 123.5558 01
193.4483 124.8712 01
183.8715 501.6723 03
330.6850 533.2158 03
142.9577 370.6533 03
212.7686 496.1683 03
744.4765 525.6283 05
274.5586 416.6549 03
317.6351 405.9019 03
667.1423 331.9832 04
445.2444 458.0254 03
226.4686 457.9297 03
185.8135 538.6111 03
332.8215 609.8046 03
508.2363 532.8968 03
244.0784 103.4574 01
256.9700 584.2076 03
218.5259 373.8066 03
351.6662 125.0893 01
459.2397 502.6788 03
285.7099 521.6267 03
242.2939 69.6267 01
433.6278 472.0733 03
503.3268 322.8678 03
221.3463 554.3014 03
376.7880 258.7735 03
402.1841 559.1064 03
421.7594 516.3783 03
423.6546 605.3504 03
478.3138 121.8514 02
174.9898 370.5844 03
310.0963 416.6848 03
525.7434 454.6390 03
442.3342 284.5931 03
522.6681 305.0077 03
376.2832 600.9536 03
307.3599 458.9933 03
281.1803 304.2216 03
168.9180 321.1510 03
595.6003 79.5547 02
445.9112 355.0302 03
208.1488 287.6252 03
434.8333 377.5559 03
531.1666 99.8472 02
308.8661 406.3333 03
177.6860 424.4970 03
226.0518 560.1332 03
466.4809 505.4262 03
420.4236 242.3262 03
418.4291 237.7243 03
509.3106 298.7902 03
444.2091 490.5726 03
691.9835 133.8362 02
689.2997 301.4459 04
676.2775 500.5695 05
256.4496 557.1141 03
511.6376 333.6257 03
529.3520 321.9416 03
341.1704 467.8212 03
757.1987 522.6385 05
559.5769 66.9565 02
711.3062 479.1224 05
462.3668 491.0810 03
192.4013 424.6086 03
268.6645 103.9859 01
352.6777 104.5960 01
405.6972 333.8030 03
567.6102 346.2513 03
667.9729 96.8744 02
423.7953 393.8014 03
746.4960 504.7457 05
448.5816 258.2966 03
203.2980 422.3644 03
184.8355 298.5759 03
463.3234 315.6703 03
271.1729 261.2238 03
321.7492 329.2047 03
191.5416 416.9891 03
366.7607 337.1343 03
755.6594 468.8151 05
504.2746 452.8058 03
166.8188 88.0339 01
260.4198 543.6431 03
291.9919 482.3915 03
275.7501 139.5536 01
344.4687 601.5599 03
449.8009 512.3103 03
382.6086 400.4099 03
194.3882 276.6752 03
342.1693 137.6166 01
237.4672 435.3448 03
505.6525 549.2563 03
409.9215 408.8413 03
477.0565 555.6312 03
350.1790 364.8240 03
685.8012 347.9179 04
349.3993 415.8845 03
237.2952 376.3477 03
215.1953 304.6152 03
430.0563 455.7431 03
398.2862 237.7046 03
157.7350 444.6111 03
376.0969 237.8845 03
528.2725 501.8969 03
548.8370 404.3419 03
489.7211 334.7659 03
143.5078 459.8036 03
308.5331 220.7998 03
417.5054 408.6468 03
254.8382 518.2353 03
381.9047 551.7897 03
159.4703 100.6197 01
369.7916 375.7213 03
456.7933 530.7248 03
185.9856 452.2449 03
394.0535 541.0094 03
509.3586 106.3692 02
209.5707 533.0080 03
173.5063 459.4739 03
363.0468 602.5779 03
376.6820 104.7943 01
181.0927 341.9210 03
336.5803 523.8151 03
478.9009 512.9910 03
151.6395 396.9263 03
364.2905 131.4264 01
728.1068 383.1739 04
560.7618 365.6627 03
237.0755 426.9583 03
755.2706 471.1528 05
258.0055 472.1665 03
210.8926 362.4565 03
141.7756 450.5747 03
219.1565 377.6838 03
256.0093 585.7012 03
451.6810 560.2636 03
411.6403 413.5517 03
444.3572 464.7553 03
164.8495 423.4005 03
534.8606 528.0825 03
290.3222 255.5691 03
321.3180 429.4628 03
690.0634 316.1694 04
231.6269 260.3615 03
257.1629 271.0641 03
404.1824 116.7935 01
363.1870 378.7170 03
535.8934 529.1713 03
422.5431 320.3100 03
684.1188 75.1829 02
293.9062 559.4571 03
548.8942 339.0950 03
721.7886 535.6058 05
716.6186 336.4752 04
560.6543 79.8830 02
405.2133 598.2462 03
496.7822 79.4409 02
171.6440 361.8888 03
756.3407 350.6376 04
218.3520 559.8328 03
315.9289 222.4201 03
595.4868 128.4182 02
407.4293 400.9290 03
397.5448 572.3806 03
545.2049 338.9055 03
332.3771 400.6813 03
256.6946 416.9976 03
519.4842 270.6666 03
472.8307 424.4247 03
378.7962 451.9925 03
728.8580 500.8036 05
333.4002 525.0202 03
702.1873 378.1832 04
152.3539 495.7985 03
221.5033 488.2032 03
431.2953 257.8508 03
598.2017 85.0252 02
739.2369 522.0220 05
498.2220 344.4568 03
340.5678 363.6128 03
370.4988 480.7380 03
387.3354 493.7243 03
276.3247 333.7166 03
316.3664 76.5554 01
203.9436 385.4638 03
733.4319 463.1123 05
311.5326 498.5631 03
490.0975 267.3569 03
541.9140 311.6700 03
700.9216 315.3363 04
203.1840 480.8785 03
267.7151 461.3029 03
443.9912 459.5596 03
708.4390 331.3368 04
442.8450 357.2941 03
522.6033 430.2688 03
170.7886 100.1734 01
349.3339 275.6555 03
432.2671 475.2469 03
460.6697 376.3401 03
143.2025 368.0472 03
214.4414 360.0573 03
338.5877 417.4406 03
421.8926 363.8858 03
717.7309 459.6586 05
534.2094 342.8558 03
494.5889 417.9779 03
354.1546 546.8645 03
288.6332 376.3848 03
236.9615 265.9408 03
317.3414 435.9587 03
339.7282 441.4639 03
608.3380 65.9242 02
300.5222 594.8191 03
566.7596 372.6810 03
353.9241 424.0038 03
510.9046 416.5048 03
374.0501 334.1812 03
384.1233 371.9442 03
522.7134 367.9501 03
157.4664 496.8484 03
220.0547 465.4274 03
534.2973 458.3608 03
388.4465 255.3970 03
234.1320 541.2390 03
374.1229 223.8511 03
729.7760 91.7864 02
551.7413 453.4166 03
390.7933 99.2283 01
424.4457 457.6269 03
216.6579 114.6669 01
284.9970 471.4077 03
294.0492 580.8261 03
254.3461 471.1002 03
316.3281 230.1898 03
624.7100 74.1553 02
185.0354 333.2488 03
577.4229 411.8014 03
437.5995 285.2690 03
244.1263 466.1434 03
731.3381 471.3680 05
282.0147 558.7282 03
544.4481 502.5166 03
245.0352 359.6200 03
368.4484 284.1062 03
742.8555 105.7665 02
166.3899 324.6110 03
457.0135 506.5020 03
297.1494 423.6613 03
282.2209 445.8472 03
242.0063 442.6250 03
244.6774 248.1462 03
494.2860 537.3629 03
742.1171 303.3797 04
357.7493 395.4801 03
637.0890 136.1974 02
344.4946 401.0356 03
423.2923 112.5848 01
385.0203 434.5132 03
526.9639 95.3744 02
234.5431 421.3652 03
494.9037 492.7329 03
247.8671 109.2840 01
222.7949 573.6017 03
690.4355 462.2654 05
372.1989 367.2363 03
247.7808 390.1701 03
264.6284 448.3454 03
433.0094 365.1388 03
192.8173 416.3708 03
532.5328 296.5514 03
373.0994 69.0982 01
216.5991 360.8580 03
558.9990 457.5748 03
224.3364 546.7540 03
553.3914 100.6635 02
286.9732 384.6795 03
698.3327 377.2462 04
240.4761 381.3649 03
172.5767 349.7283 03
204.1947 94.9286 01
146.7090 452.2411 03
478.9446 421.0750 03
306.9088 114.7200 01
710.7494 301.9066 04
267.6338 79.4953 01
136.1307 373.1954 03
424.9203 328.4855 03
285.7440 571.5991 03
751.4235 511.8288 05
308.1066 253.8609 03
548.9847 344.5785 03
347.9221 453.6913 03
359.6412 570.2556 03
384.9457 463.5895 03
210.0133 337.7269 03
485.1268 482.6725 03
158.1948 475.9153 03
700.2578 499.4000 05
218.7144 561.2967 03
446.7132 349.2642 03
670.7549 330.2391 04
432.0326 226.3618 03
424.5626 446.1739 03
235.2310 114.6428 01
447.5411 576.8350 03
328.6921 104.1399 01
267.2163 328.8863 03
327.2307 247.8599 03
703.0482 516.1833 05
237.0340 382.3954 03
290.2263 557.7204 03
394.1251 565.3679 03
367.9311 360.1919 03
462.4550 260.2224 03
255.2676 549.0230 03
575.3571 376.3987 03
514.2719 348.0057 03
206.4864 411.1527 03
377.1193 472.6279 03
505.7847 342.4682 03
706.9216 461.1380 05
504.7073 519.7106 03
545.1560 323.9239 03
252.8189 371.1597 03
353.0996 129.0704 01
203.4883 282.3633 03
360.4812 479.2054 03
521.2198 494.8518 03
521.8911 408.1142 03
719.9645 103.2745 02
308.8415 371.8150 03
354.5161 98.4614 01
498.2334 559.7095 03
473.3957 335.6280 03
311.4316 63.3414 01
641.7336 134.2337 02
448.4556 383.6252 03
544.9756 301.9294 03
497.9319 535.9826 03
587.1126 420.9036 03
761.0389 508.6882 05
378.6919 316.1792 03
303.8684 599.3711 03
211.4485 556.5300 03
239.3831 327.0959 03
714.2384 358.5113 04
476.3168 426.4645 03
668.1468 103.4707 02
569.5713 126.6779 02
466.8583 262.1089 03
270.9603 522.1757 03
215.9201 385.9957 03
458.9836 496.8430 03
213.2499 509.9942 03
532.0824 453.8118 03
294.4195 475.7770 03
343.5593 109.7270 01
200.4104 462.0521 03
279.0999 291.0317 03
248.7318 338.6607 03
704.5037 499.3923 05
170.6027 311.3369 03
380.5969 375.7788 03
224.9205 452.2612 03
377.0717 462.0107 03
415.6531 260.0453 03
250.3424 82.5241 01
403.5185 528.0905 03
282.9175 320.8441 03
394.9536 499.7019 03
539.0760 506.6178 03
314.9878 81.7714 01
228.6723 430.1266 03
463.8933 508.0183 03
360.0888 427.7170 03
229.9232 570.1042 03
537.1111 400.4982 03
728.3892 360.2257 04
548.3864 133.4974 02
184.4259 524.4330 03
232.3052 525.7395 03
507.0435 342.3433 03
685.4097 104.7388 02
405.4148 540.4760 03
409.0681 417.4828 03
340.3495 292.1071 03
249.8422 104.5534 01
552.8335 510.1866 03
271.1050 556.7205 03
405.2246 302.1806 03
362.3666 599.6491 03
138.5003 457.3477 03
286.3747 452.6841 03
673.9886 514.5158 05
265.3660 509.4624 03
739.7655 109.0146 02
203.3345 94.9416 01
205.2497 312.8475 03
402.2612 475.3503 03
143.8968 405.6774 03
358.1481 459.1563 03
738.3530 308.1807 04
220.0919 315.6563 03
346.4447 111.9668 01
342.7749 268.4975 03
703.1314 335.9447 04
568.7088 460.6280 03
474.3042 93.9612 02
467.5470 575.9321 03
278.8752 363.4901 03
370.5969 608.2367 03
197.2541 497.9410 03
394.3922 114.4417 01
148.6409 340.8847 03
433.8135 508.4352 03
374.5550 414.4272 03
710.2233 477.6129 05
383.3434 437.9100 03
276.4665 519.1110 03
375.5535 611.3760 03
179.8305 415.4392 03
546.7668 338.9094 03
211.2749 357.4835 03
449.6153 545.2111 03
300.7204 543.0654 03
484.4185 469.8328 03
341.4078 264.3930 03
675.2053 473.7245 05
724.3117 502.6346 05
214.4854 112.2482 01
515.7892 542.5805 03
460.7023 404.9042 03
430.5183 512.6261 03
171.7968 519.7947 03
303.5255 92.0970 01
376.2246 292.4137 03
304.2557 402.3307 03
643.6318 84.8609 02
170.9413 103.9425 01
253.5422 546.5596 03
231.0195 414.8645 03
485.5409 327.5820 03
365.2624 111.6489 01
500.5683 103.7928 02
201.5695 350.1975 03
433.3558 521.7696 03
453.4499 571.1199 03
195.5623 327.3774 03
455.9558 448.7074 03
433.3771 534.7066 03
447.3858 447.6766 03
299.6471 265.1677 03
387.4406 119.1458 01
525.1292 306.6898 03
373.0584 523.7492 03
259.3150 551.6871 03
348.9863 459.3911 03
190.7583 512.3830 03
554.4416 515.5723 03
223.2036 383.7888 03
371.1390 262.3500 03
506.8653 295.5033 03
214.9302 364.7920 03
263.9571 264.7993 03
374.2596 380.6480 03
433.3466 363.3251 03
361.8469 422.9154 03
491.7980 563.5670 03
522.0481 125.5478 02
246.1539 261.4717 03
380.4483 531.1450 03
576.6303 133.4907 02
268.2415 327.1211 03
570.0991 103.9404 02
235.3419 541.7804 03
299.1504 68.0435 01
195.5025 308.1664 03
222.7549 383.1151 03
496.7465 108.9138 02
322.6691 491.2623 03
360.7347 544.3749 03
541.0489 483.1146 03
497.3457 321.6492 03
518.4225 348.9726 03
337.9630 108.9790 01
160.3471 403.4383 03
255.8396 317.1061 03
529.4237 118.1275 02
460.1175 504.0649 03
359.1670 529.9843 03
293.3850 421.5483 03
706.0531 474.6584 05
739.7136 110.9922 02
354.2099 256.8730 03
139.7891 435.0561 03
441.6880 323.0060 03
365.1056 554.0082 03
514.9022 77.0002 02
472.8270 489.2453 03
445.1916 238.1742 03
302.1016 575.7531 03
497.2316 126.9604 02
498.6744 494.6290 03
434.9258 353.4394 03
414.5170 224.8486 03
343.4748 596.7639 03
176.9359 82.2879 01
465.7293 424.3514 03
385.0365 603.7426 03
238.5121 475.4887 03
540.3647 77.1459 02
591.6968 127.9339 02
532.9947 118.7280 02
368.3149 300.0033 03
223.2300 362.3706 03
341.7523 137.7497 01
502.1923 96.6215 02
604.3700 127.1623 02
460.4692 531.6104 03
738.8328 341.6887 04
325.9086 133.8801 01
522.5348 327.2663 03
187.6501 90.3772 01
373.2967 447.4413 03
265.0430 327.5297 03
690.0795 327.0615 04
391.2345 244.7934 03
329.5516 580.3889 03
371.9389 281.7751 03
326.9647 433.5444 03
456.5101 320.2754 03
660.6731 116.2997 02
228.3432 329.5371 03
259.6423 339.7421 03
668.9218 70.2297 02
292.5093 330.7654 03
282.8423 462.8038 03
581.7798 111.6495 02
265.5336 241.6801 03
363.8038 511.9108 03
493.8672 118.8229 02
687.1193 501.9152 05
703.3119 114.8575 02
377.7378 457.4266 03
462.9908 235.1182 03
432.3871 235.3327 03
224.4548 334.9008 03
513.6729 393.7556 03
452.0778 437.6335 03
505.8807 326.0445 03
317.4064 386.4588 03
700.3069 104.3312 02
545.7564 438.9334 03
418.2898 293.1774 03
494.7340 433.0766 03
574.9005 461.2106 03
156.4264 419.6016 03
533.7999 339.5659 03
346.8030 460.1724 03
438.0016 450.4540 03
264.9410 565.0072 03
358.1454 558.4613 03
210.0534 277.9610 03
268.7078 308.6029 03
748.7567 334.6272 04
331.5075 474.2038 03
482.3335 283.1266 03
336.8490 99.1511 01
618.8525 114.4334 02
460.5319 301.8888 03
386.3575 582.1949 03
301.3558 257.6368 03
179.2069 117.6408 01
450.5762 482.7620 03
277.9515 321.4428 03
247.4935 289.8904 03
157.6560 335.7017 03
391.7612 449.7301 03
739.6132 485.4430 05
504.2626 369.5555 03
234.5055 418.0854 03
500.7320 419.3328 03
716.3479 532.1315 05
259.8129 277.2731 03
517.4394 558.3022 03
293.3867 265.4286 03
368.7518 407.9025 03
374.3348 276.6442 03
393.2410 428.3824 03
690.1179 339.6657 04
273.8939 238.3588 03
332.6658 549.1426 03
411.0534 410.1383 03
338.0569 487.6973 03
635.8334 100.7762 02
277.1112 279.9230 03
752.8277 336.9936 04
190.7118 526.5188 03
729.5060 369.9035 04
333.5480 584.4596 03
436.3676 245.7225 03
205.8222 470.7874 03
563.3012 366.4132 03
516.7526 308.1088 03
307.7135 427.9623 03
264.2312 456.8815 03
466.9183 543.9183 03
504.0892 124.6721 02
304.3207 526.0341 03
326.6739 593.5626 03
327.1369 490.3862 03
209.9099 359.9205 03
242.1424 243.0361 03
628.1787 100.5787 02
711.3577 525.0245 05
253.5182 109.3940 01
186.9003 395.6951 03
723.7793 448.8398 05
727.0956 327.9681 04
381.6529 256.7446 03
717.4277 111.8223 02
251.1131 427.5719 03
239.1077 356.0227 03
357.1996 553.5507 03
411.9149 434.6803 03
157.1472 476.8143 03
325.6471 110.5272 01
733.0348 112.3470 02
169.0965 323.4134 03
313.5707 445.8687 03
260.7107 533.2692 03
219.7840 448.5229 03
393.0380 297.2772 03
458.2291 293.5983 03
275.0104 593.1009 03
186.6926 347.6384 03
291.9024 96.1852 01
432.3358 484.5171 03
198.8319 425.3035 03
278.9698 249.9033 03
250.4841 462.7977 03
690.6149 114.4938 02
362.1806 138.7572 01
425.2219 459.5051 03
161.2804 414.0718 03
383.6168 537.7938 03
356.2446 311.7431 03
489.2515 527.2076 03
727.4980 351.9599 04
177.8288 499.7361 03
283.4468 313.0646 03
569.5548 109.1989 02
608.1647 73.2024 02
318.4509 570.3770 03
593.2028 105.7436 02
361.5118 338.3089 03
400.8220 125.4761 01
262.0968 537.2691 03
218.3197 372.2437 03
331.8529 94.1824 01
426.0118 498.3487 03
225.2136 276.9344 03
158.1482 337.9705 03
679.2005 82.4003 02
292.0402 130.5562 01
334.3192 382.5823 03
211.5042 323.1930 03
198.0463 319.0530 03
460.6729 288.9486 03
288.3035 253.4462 03
261.2235 377.3687 03
360.0315 254.6763 03
369.9258 451.5554 03
343.4771 251.2491 03
259.3032 470.6382 03
516.8919 114.7802 02
699.4931 82.4386 02
567.1404 446.1121 03
642.9182 137.2041 02
301.8241 474.7471 03
341.7244 82.0204 01
339.5623 354.8096 03
735.4100 363.5170 04
501.5815 548.6632 03
198.2977 384.0592 03
182.0587 328.8397 03
221.2095 369.8783 03
699.1964 80.4915 02
261.0525 61.5296 01
484.9699 357.9257 03
610.6979 143.7744 02
289.9680 604.8825 03
457.6355 271.8469 03
247.3619 461.3909 03
547.0546 88.2182 02
226.0342 263.8522 03
472.8706 320.3358 03
643.5151 63.2491 02
314.8488 527.9538 03
430.9009 369.2835 03
273.3127 116.7474 01
596.6656 70.8404 02
342.8443 373.2665 03
424.3399 539.3613 03
706.8332 295.1118 04
261.3638 333.2725 03
423.6413 573.2251 03
573.6878 377.0061 03
292.3823 566.5058 03
213.7858 86.6669 01
529.3218 100.5357 02
707.8499 527.6291 05
223.6241 505.9847 03
511.5620 546.7382 03
611.8191 101.9649 02
181.6461 498.8585 03
298.8021 522.1965 03
383.5968 293.2262 03
409.6634 480.0790 03
709.0901 536.5536 05
328.1108 323.2812 03
382.0774 454.1009 03
248.1825 313.2733 03
434.7392 410.3724 03
384.8261 396.3542 03
439.7678 362.0265 03
300.2887 72.9712 01
477.2500 290.3056 03
332.2281 521.0151 03
358.6191 500.6423 03
645.3099 73.2211 02
414.3237 318.4737 03
711.0165 304.6542 04
456.8916 379.5037 03
260.7950 352.5254 03
205.7460 471.9730 03
153.7471 362.1672 03
368.9539 226.6595 03
384.5541 431.8525 03
453.4171 242.0987 03
346.0825 576.3887 03
497.3564 319.7334 03
311.2412 537.0851 03
711.3122 473.5681 05
337.0824 580.7346 03
435.8746 226.9664 03
679.8418 468.7838 05
686.1365 477.3844 05
242.0084 477.7353 03
510.0370 494.1665 03
355.0000 444.1060 03
329.6546 480.3556 03
461.6167 351.8767 03
679.7263 475.5820 05
258.5049 413.9069 03
227.1964 266.8379 03
271.5302 344.9602 03
299.0582 340.6467 03
178.6128 428.2176 03
248.7794 268.2736 03
435.1660 373.2045 03
520.5881 329.0746 03
515.3155 537.5519 03
162.4862 101.3629 01
199.0532 357.3752 03
359.4683 343.8966 03
363.3140 96.3638 01
249.9117 472.9920 03
392.4951 222.9061 03
291.7189 422.0040 03
419.9906 107.0534 01
248.4695 275.5003 03
429.3433 469.1891 03
516.0133 449.6447 03
534.8664 446.6452 03
216.9993 120.8313 01
697.6136 381.1000 04
411.3145 447.8470 03
724.9429 119.2428 02
753.6281 501.0682 05
452.8976 400.4675 03
390.0790 531.7721 03
633.9912 144.9058 02
404.1590 576.6440 03
457.3576 540.5044 03
264.4144 144.6149 01
311.3185 118.7773 01
297.7343 471.0743 03
593.7518 85.8099 02
511.6135 479.2225 03
725.5946 318.5913 04
509.6556 541.0706 03
507.0886 329.2681 03
365.9945 433.2697 03
675.5229 326.9075 04
349.2460 264.6648 03
318.7170 507.4965 03
516.4257 347.5773 03
363.8451 265.6945 03
613.5468 72.6532 02
423.0815 482.9003 03
499.2962 344.6654 03
227.5395 129.4323 01
540.7507 294.0790 03
398.5020 547.7449 03
299.1621 481.4181 03
364.9991 459.0450 03
187.5634 448.6572 03
450.4366 320.4797 03
209.7204 422.7549 03
426.4453 354.2299 03
343.1956 542.4829 03
285.4343 472.6642 03
529.7799 315.2408 03
526.3770 401.5593 03
474.0337 256.2669 03
498.6040 297.6957 03
672.4415 471.3847 05
316.3385 124.5971 01
356.7526 113.8112 01
308.0967 259.8535 03
457.1846 513.8008 03
583.3928 433.6881 03
756.1315 498.9497 05
658.9857 90.2112 02
643.6636 100.9358 02
415.8766 313.2848 03
470.3145 362.6243 03
528.5233 510.3617 03
689.5407 129.7763 02
352.6451 423.8358 03
525.7372 376.3308 03
535.4958 527.7925 03
289.6076 470.3749 03
260.9779 485.7504 03
730.3378 511.6270 05
169.7651 388.2968 03
501.0120 472.7607 03
348.9464 414.1353 03
150.9966 369.8522 03
450.1562 296.4096 03
686.5322 306.6187 04
384.2591 131.3514 01
364.3722 257.0741 03
335.1437 404.4393 03
189.1503 78.5390 01
285.0291 244.1857 03
327.7614 570.7234 03
556.0882 461.2745 03
689.7829 100.6528 02
471.3764 505.6932 03
390.0676 352.9792 03
676.5068 349.2598 04
412.2412 458.7164 03
197.1846 331.9417 03
722.1503 94.2478 02
498.5826 366.0977 03
729.3463 317.9119 04
330.0823 296.6593 03
379.8895 214.8918 03
225.1615 281.7459 03
262.4520 140.2692 01
316.5430 446.8603 03
243.0773 141.7363 01
569.3580 422.9786 03
228.3395 139.7507 01
437.2707 323.6291 03
717.5500 294.3223 04
430.1787 494.5481 03
242.2321 339.1530 03
210.6888 423.1980 03
428.5293 109.6170 01
351.4180 298.4034 03
431.3932 303.2060 03
198.9964 439.8096 03
649.4534 75.3318 02
560.4122 461.4389 03
695.2543 316.4202 04
502.0469 278.8985 03
645.4469 86.1985 02
174.7019 310.9417 03
412.9359 588.0231 03
681.9145 332.3564 04
217.0469 133.5192 01
359.8370 78.8065 01
548.2415 436.9221 03
401.9422 477.8021 03
268.2081 72.7575 01
672.2758 109.3338 02
463.6985 100.1939 0
254.4823 391.2272 03
263.3853 370.2836 03
213.0971 502.9129 03
285.1738 268.6211 03
580.5048 355.6240 03
187.4495 405.5511 03
619.4625 134.1623 02
331.7269 495.1168 03
428.9654 524.4512 03
368.5419 294.0401 03
431.0351 289.5752 03
578.7868 355.2007 03
296.4289 124.6176 01
315.0810 601.1460 03
191.7656 486.7895 03
327.6775 348.9332 03
327.8330 282.3959 03
399.8289 550.9651 03
719.2218 504.9570 05
445.8104 411.4416 03
445.7393 586.4079 03
419.3044 288.7532 03
157.0573 454.9179 03
321.3560 87.5575 01
294.5013 406.6905 03
362.4397 451.0079 03
564.3652 411.1758 03
161.3474 103.8861 01
373.0899 546.6106 03
343.7502 571.9093 03
342.1205 256.0355 03
276.7658 418.7035 03
759.1505 320.0103 04
696.5556 82.8089 02
357.2732 402.7668 03
713.9024 506.7613 05
523.1101 503.0699 03
206.6790 134.5663 01
538.8311 413.9842 03
433.5832 331.3408 03
404.4672 277.3530 03
737.0814 359.7283 04
295.0830 419.0864 03
334.2890 225.3465 03
164.2930 343.5628 03
736.6155 463.0240 05
156.9012 387.2383 03
159.7870 332.8524 03
745.8842 362.0918 04
763.3863 340.4349 04
254.0664 536.9483 03
580.7128 85.8744 02
451.6315 349.5832 03
439.7530 538.2221 03
576.1731 463.2119 03
626.0295 143.6668 02
535.3307 452.6227 03
307.8206 128.4667 01
393.3011 376.0157 03
226.2764 341.6775 03
323.5487 281.7513 03
311.9464 428.2816 03
514.2666 378.3978 03
178.9786 301.9460 03
255.3801 333.6180 03
175.0314 528.6062 03
223.3643 406.8161 03
549.9526 342.1608 03
201.9445 309.9586 03
447.4694 262.8017 03
301.0443 69.6062 01
706.1509 129.9308 02
211.7860 379.0496 03
149.0136 469.4846 03
385.1022 116.6872 01
570.1826 89.5314 02
734.8569 498.6800 05
186.8774 291.1247 03
357.6915 104.4145 01
498.1075 453.6125 03
173.8027 502.9886 03
504.2011 436.7924 03
420.0757 302.1753 03
379.1717 411.6645 03
330.3429 518.2402 03
486.0100 426.0306 03
459.3313 446.9116 03
470.1868 102.2126 02
401.4377 249.3151 03
563.0198 327.0377 03
565.7990 381.1716 03
714.9518 80.3020 02
565.6390 354.9356 03
418.0406 542.8331 03
401.7589 493.1379 03
461.4555 334.5954 03
250.1720 459.7610 03
213.1833 268.4872 03
520.2166 398.7564 03
302.0320 344.5351 03
318.8471 65.8343 01
387.7374 260.4543 03
248.7031 559.2291 03
302.2305 576.2463 03
537.2103 295.8984 03
475.4963 496.7149 03
671.2949 488.7801 05
469.9384 113.0263 02
526.8820 399.7285 03
313.3200 419.5628 03
480.3662 510.1125 03
539.3715 409.3185 03
277.9101 261.0782 03
387.2003 490.2259 03
178.6763 476.0961 03
263.7069 346.1027 03
224.8280 506.4598 03
750.3135 527.4432 05
361.1734 293.8663 03
137.9529 383.4968 03
202.8320 349.4117 03
341.3092 351.3704 03
