11500 2
336.2443 430.5675 01
421.9968 407.8026 04
338.4596 470.4597 01
814.4090 270.3396 01
456.9999 533.2249 01
707.4202 309.1989 03
680.0149 135.6427 01
646.0802 126.1313 01
316.9172 330.2170 04
688.5759 155.6909 01
342.3759 192.4532 02
400.8213 403.4504 04
595.7618 341.6548 03
673.7502 322.0023 03
455.2527 264.1438 01
544.5863 87.3717 01
504.1295 453.3831 04
476.8259 547.1148 01
597.3756 135.8622 01
687.4950 288.2480 03
574.4299 534.0996 01
358.8632 543.7633 01
416.3277 390.8592 04
478.6668 372.4058 01
406.4370 420.3104 04
87.0192 321.9767 04
761.9483 276.0690 01
352.4366 442.5033 01
542.5741 381.0924 01
506.2434 410.7255 01
348.9243 181.8290 02
343.5657 182.5843 02
345.9402 332.2195 04
680.3859 224.3617 03
253.7649 162.7049 02
435.6588 231.2559 01
769.5072 161.9726 01
539.1889 142.2483 01
504.7307 180.0178 01
129.4682 390.9502 04
122.4654 390.5836 04
478.7581 291.4580 01
449.2948 201.8119 01
369.6446 469.5617 01
647.6839 218.6045 03
162.8372 387.2832 04
515.9133 111.2823 01
309.5861 335.5991 04
483.3860 563.8145 01
423.5756 522.7768 01
348.2928 530.9283 01
201.5832 145.3262 02
389.9525 402.8293 04
392.5105 258.0344 01
369.2025 368.0622 04
660.2357 102.0875 01
342.6604 475.2235 01
749.3117 160.7916 01
108.6742 334.8811 04
641.1612 356.9059 03
394.2983 392.0895 04
365.8628 504.0899 01
735.2316 151.5963 01
430.2904 419.4007 04
444.0864 425.5451 04
625.0914 241.3564 03
575.2227 153.8160 01
452.2071 422.4067 04
312.8142 308.7938 04
582.6235 88.0505 01
485.0939 150.6602 01
501.2196 395.1894 01
498.7601 514.8249 01
625.2757 221.5731 03
324.6561 341.4326 04
248.1024 406.2324 04
471.0672 241.4932 01
323.8634 374.2559 04
533.4353 129.3281 01
583.4729 558.4718 01
296.0612 460.4784 01
537.7967 92.6674 01
206.8976 369.3978 04
554.6968 106.0795 01
671.1459 252.2510 03
492.4918 569.4245 01
639.2598 80.0616 01
292.9929 186.9783 02
547.1566 403.2988 01
481.2639 531.2278 01
672.9961 336.6352 03
327.4996 153.7571 02
189.9602 208.4921 02
432.2987 433.5629 04
418.9324 505.8742 01
148.6385 407.6452 04
460.9037 182.1115 01
616.1815 340.2787 03
224.2252 395.5065 04
447.3184 235.8874 01
362.7050 408.1681 04
222.5702 152.5642 02
556.2329 381.7008 01
315.7466 437.9737 01
254.8005 144.1948 02
812.9863 212.2376 01
681.9372 318.0684 03
721.0837 153.4286 01
689.6763 104.8507 01
388.6709 463.3977 01
453.2612 319.9852 01
612.2272 434.8245 01
568.4360 534.6987 01
279.9396 334.7504 04
108.6283 280.0625 04
677.0758 281.8471 03
197.4630 376.0285 04
461.8893 134.8151 01
536.7202 136.8608 01
632.9317 346.7546 03
295.3256 375.0079 04
198.3318 214.3061 02
643.5867 94.9534 01
743.3401 237.0791 01
353.8568 497.3087 01
272.5566 369.9663 04
430.1667 431.0660 04
259.9810 136.0092 02
587.9091 511.4372 01
605.6918 344.0392 03
379.0997 379.5228 04
219.1130 115.9937 02
469.8454 529.9890 01
434.7328 562.3976 01
422.2022 396.5540 04
434.0167 398.4067 04
494.8849 540.3812 01
359.5790 448.4008 01
478.9942 293.2282 01
498.8161 367.2005 01
419.7966 219.4129 01
559.1009 530.4598 01
695.6182 251.3129 03
644.4346 516.9154 01
638.5698 499.9976 01
667.2959 303.4242 03
111.6471 334.1136 04
540.4910 127.4963 01
745.3990 219.0935 01
567.9125 502.1804 01
334.8723 178.1280 02
772.4396 195.1348 01
602.4724 119.2109 01
330.7806 311.9408 04
276.1033 338.3228 04
433.9214 399.9647 04
139.8494 292.8347 04
680.3223 284.9787 03
206.5409 156.6023 02
252.1112 165.7235 02
295.8914 487.0196 01
712.2087 105.9005 01
609.9385 339.9134 03
814.9625 296.1800 01
202.6570 150.0286 02
260.8849 390.3180 04
727.3618 161.7642 01
712.3002 143.9528 01
555.6973 95.7029 01
699.3807 333.5544 03
184.7043 164.9325 02
446.3568 535.7911 01
570.0728 79.0554 01
411.3900 550.3400 01
453.6668 257.8996 01
727.2200 168.1707 01
580.3031 291.8820 03
342.6931 392.6024 04
275.1326 319.9509 04
717.2590 187.1126 01
595.1552 504.4364 01
200.9853 215.4096 02
597.5624 319.3482 03
577.4997 525.7593 01
246.7245 385.5119 04
103.2093 367.9030 04
550.2900 508.5598 01
754.8476 137.2265 01
798.4593 304.0079 01
655.4304 473.6718 01
453.9212 420.9619 04
344.3384 346.9024 04
436.1776 320.5799 01
525.1119 358.1589 01
419.6451 497.4525 01
587.0693 433.0801 01
288.3382 137.5424 02
429.0446 547.0777 01
172.3179 188.6528 02
282.2561 179.8917 02
110.7116 337.4936 04
632.7415 102.6070 01
110.0290 299.4901 04
492.2856 299.7760 01
621.9551 548.1366 01
650.7098 103.8931 01
418.6519 428.9152 04
516.3247 184.7605 01
259.1570 381.5844 04
750.3914 128.7718 01
513.3179 368.2646 01
805.0781 228.0719 01
382.4029 516.8578 01
801.7574 255.4376 01
470.3687 511.7069 01
112.1124 307.6588 04
588.3165 142.4480 01
622.0658 546.9961 01
421.8048 277.4832 01
339.5300 328.6308 04
389.9164 551.2503 01
530.3888 422.2813 01
416.8460 201.5419 01
636.3783 223.8421 03
113.2222 357.4368 04
732.1668 170.7648 01
692.7200 311.1783 03
186.5022 427.4681 04
678.2497 142.6798 01
655.9603 350.9094 03
148.5308 369.1211 04
511.9895 346.1279 01
412.2652 236.9718 01
128.3547 336.5944 04
312.2397 485.5118 01
237.2592 121.1208 02
383.3919 374.5517 04
473.0016 151.0092 01
271.5972 367.1356 04
353.3450 541.5681 01
483.2225 208.1965 01
780.2039 288.3270 01
446.2124 325.1983 01
658.2356 144.8788 01
147.7512 404.5644 04
269.2896 137.7445 02
435.0492 540.0391 01
450.9434 359.8675 01
431.2389 185.8668 01
587.4664 537.9215 01
410.5871 537.6814 01
410.1550 298.9538 01
538.8232 164.1891 01
122.0816 312.0076 04
628.0615 279.8898 03
316.7626 446.5515 01
229.0365 167.6025 02
145.2233 313.7924 04
86.4999 288.7412 04
557.5608 392.7100 01
636.8406 501.1342 01
455.1609 171.2657 01
525.9465 555.0132 01
671.3910 336.8315 03
655.9155 232.5610 03
638.9303 227.9029 03
713.3665 114.4568 01
648.7529 82.1983 01
373.5795 522.8199 01
509.3393 329.7796 01
157.6656 372.6843 04
236.9193 408.4868 04
557.7216 155.3826 01
691.0356 103.7599 01
192.9086 367.2358 04
480.9765 447.6539 04
370.8387 331.5292 04
328.6964 205.0253 02
475.0542 182.1313 01
260.4460 325.1255 04
617.8452 500.3194 01
332.1164 386.6165 04
756.4269 146.8588 01
461.7417 461.6658 04
405.7932 416.0529 04
201.5455 368.6174 04
330.9176 328.2420 04
399.4898 361.9110 04
517.5291 164.5566 01
653.9808 120.0144 01
492.0429 520.4231 01
477.7915 348.6931 01
782.4729 302.8314 01
736.2164 115.9832 01
254.4024 392.9920 04
728.8392 199.7899 01
627.0503 85.9381 01
824.9276 264.8697 01
640.2221 448.0394 01
467.2977 320.0512 01
189.2077 383.5411 04
593.4390 459.6927 01
495.9846 193.1801 01
665.6273 339.1479 03
102.9374 302.9441 04
763.7341 143.3175 01
251.8216 131.7045 02
617.4801 238.3515 03
300.8363 208.9543 02
331.6541 178.4131 02
237.5518 403.8876 04
467.5792 181.7079 01
698.4918 141.9207 01
312.1229 338.3615 04
276.5859 339.7294 04
805.0502 262.1408 01
474.4667 228.9038 01
598.6209 115.1554 01
709.9846 105.5270 01
477.3072 570.8393 01
304.6056 346.7527 04
533.7780 531.2442 01
264.3972 146.3363 02
331.9632 471.9588 01
447.0760 156.8824 01
427.7922 451.8367 04
723.3702 198.0635 01
131.7666 383.2527 04
647.5304 85.8428 01
508.7382 153.6493 01
411.6166 551.7442 01
161.9503 389.3443 04
437.7921 251.6512 01
639.1205 330.1509 03
480.2623 542.7620 01
580.4282 420.9610 01
688.1236 321.2546 03
513.0705 548.7576 01
384.3331 553.3049 01
493.1150 218.0347 01
285.7071 140.9367 02
649.6731 140.6837 01
227.8005 370.3572 04
624.7289 144.9201 01
344.9584 367.1189 04
383.5852 528.9616 01
504.4942 558.2827 01
252.3276 135.9484 02
397.2473 554.9805 01
452.2272 264.3285 01
611.8133 472.2310 01
244.0834 410.7156 04
532.9766 364.9125 01
243.5203 175.1656 02
303.1113 328.5118 04
250.0507 375.4379 04
689.6604 311.1251 03
237.8524 167.6527 02
597.8479 518.9564 01
226.6963 131.5239 02
606.6471 544.7089 01
293.9353 303.9354 04
689.3533 317.8962 03
634.7190 504.4628 01
565.1134 113.3468 01
371.3728 485.4220 01
301.9425 188.5723 02
457.7831 505.1182 01
807.1898 240.0233 01
228.3299 344.7963 04
295.5706 133.4230 02
656.8172 133.0465 01
154.4949 381.2723 04
417.1515 439.1778 04
494.0813 511.8573 01
125.3254 333.2184 04
527.3662 512.0909 01
501.8898 198.2822 01
571.9762 396.3114 01
502.2809 386.5379 01
598.9972 425.9661 01
590.7939 487.9432 01
716.2097 149.7471 01
579.0137 129.8085 01
698.1050 255.3205 03
642.8300 467.6226 01
590.2007 515.9004 01
484.9363 215.5238 01
552.3907 506.6967 01
141.6897 295.5148 04
469.4202 321.6666 01
486.2824 160.8105 01
274.0998 327.7565 04
666.8127 273.7298 03
489.2132 370.4408 01
773.0038 229.1831 01
631.7994 475.8010 01
494.0420 167.9065 01
675.5383 257.2931 03
145.6713 349.6109 04
677.4122 349.1612 03
767.1789 241.2223 01
403.1782 383.0054 04
538.0269 506.6920 01
201.2620 155.0740 02
708.3484 277.5640 03
365.5557 471.9619 01
192.2253 368.9186 04
408.2342 383.0767 04
684.4904 256.1025 03
379.9092 462.2445 01
656.8671 318.4543 03
585.1123 457.6928 01
707.4021 146.5437 01
575.3828 395.0136 01
519.5790 454.9693 04
685.5624 247.6296 03
273.8809 157.0049 02
147.3649 420.2167 04
315.4207 375.6959 04
624.7741 466.9705 01
300.8079 192.1997 02
326.9246 473.5474 01
542.8699 409.8087 01
418.8226 296.8071 01
134.0696 372.6673 04
606.9169 502.7704 01
659.7308 312.0323 03
379.6592 340.8226 04
221.6696 129.6101 02
355.8936 487.4512 01
441.0479 207.8920 01
309.9058 473.9249 01
563.7255 136.9910 01
575.8762 511.0853 01
516.1291 135.5766 01
313.3346 441.9429 01
510.4626 390.4945 01
493.5204 516.9468 01
341.7645 462.2928 01
199.6912 400.3883 04
112.2621 386.1046 04
804.9332 198.9462 01
473.2329 131.0142 01
272.5146 181.9775 02
434.4349 207.6790 01
792.9485 194.6701 01
418.4339 249.8697 01
670.3364 101.2939 01
310.8948 176.8723 02
522.6945 122.4176 01
438.7900 260.7750 01
467.4408 165.9311 01
292.6034 369.2955 04
659.8037 107.5112 01
458.0732 184.1184 01
142.0721 349.7927 04
274.0124 133.0030 02
302.0983 343.0202 04
609.8420 360.1522 03
417.7349 546.3978 01
530.9017 517.4245 01
437.6524 534.9132 01
546.7701 398.8006 01
801.1452 217.8148 01
229.4504 118.6514 02
466.8001 200.2967 01
584.2017 528.3366 01
402.2656 476.8064 01
230.0797 144.0161 02
521.6454 143.9282 01
147.8852 389.8597 04
688.7166 299.5641 03
160.8467 419.3084 04
757.0278 269.4194 01
594.8915 535.2958 01
768.0486 298.0062 01
531.1222 371.8685 01
509.8219 555.9343 01
587.8964 79.8485 01
178.1179 156.6202 02
469.9001 353.5589 01
651.9487 225.5682 03
297.6722 140.4037 02
597.0613 338.5611 03
541.3047 104.6637 01
105.2839 364.5871 04
555.5868 544.3950 01
559.9973 88.3862 01
635.5390 481.9978 01
217.1253 204.3509 02
592.5219 307.7379 03
799.7688 278.7341 01
494.0275 121.9293 01
182.4588 394.2459 04
754.2540 225.0457 01
492.9757 237.4856 01
792.4057 211.9926 01
284.2948 382.3651 04
223.5118 421.3455 04
524.9697 524.4223 01
706.7887 103.8603 01
651.6892 84.4644 01
209.3474 207.3710 02
209.1714 417.1130 04
594.4464 413.0705 01
595.0125 543.8138 01
544.1967 407.5113 01
803.6619 211.5566 01
450.9662 228.6265 01
330.4053 309.2086 04
650.6270 137.0513 01
461.3641 322.4561 01
520.3215 172.9546 01
594.3592 107.2529 01
486.1987 368.7092 01
502.3768 522.0723 01
440.8021 414.6540 04
429.1723 398.6999 04
341.6954 181.2857 02
707.6383 288.5229 03
518.1136 136.3647 01
741.1452 156.7324 01
528.9387 570.2120 01
685.2594 280.5368 03
360.5187 504.9915 01
232.7259 371.0394 04
581.6617 340.4330 03
100.0226 281.8827 04
139.9189 373.1250 04
589.3863 103.9546 01
619.0114 132.2095 01
420.4397 551.9808 01
562.0520 80.7728 01
569.7325 138.3192 01
255.3374 316.2678 04
339.4273 508.7471 01
565.3391 570.6449 01
192.9444 209.0265 02
614.6833 265.1226 03
565.6448 387.4049 01
233.8911 371.2122 04
447.6049 224.0781 01
805.8447 288.1676 01
497.8305 329.6254 01
520.8164 133.1604 01
453.3086 264.6430 01
445.0153 451.1446 04
562.3633 416.4953 01
246.9174 403.1760 04
564.2283 496.9106 01
546.4451 158.1183 01
470.5522 505.3553 01
434.5470 540.8017 01
337.4215 389.7590 04
530.0609 405.5689 01
182.4069 143.1927 02
507.0725 370.0051 01
336.2141 347.0635 04
725.1732 181.3171 01
659.5334 117.7987 01
295.6544 439.6994 01
313.6151 428.1968 01
245.5893 384.4418 04
465.6713 424.7839 04
411.3503 534.1894 01
297.7520 140.8515 02
407.0343 436.5083 04
643.9926 96.6954 01
225.6227 337.7702 04
157.1840 413.7974 04
446.7006 498.2974 01
785.0163 221.8154 01
518.9881 471.5387 04
496.3368 391.0426 01
571.2867 299.9599 03
146.7561 305.6663 04
222.3759 353.9339 04
701.0047 129.2840 01
777.4172 259.8702 01
802.6976 254.9800 01
548.1469 511.6946 01
210.3155 133.5003 02
149.5659 361.7540 04
518.7688 382.2707 01
281.4665 130.5399 02
528.6181 537.1681 01
591.2756 117.2338 01
455.2833 422.2772 04
287.6983 339.4947 04
727.4397 114.0335 01
448.7617 565.0425 01
487.9006 266.8031 01
622.4782 491.9651 01
309.3933 455.8279 01
660.5952 88.0117 01
510.4317 334.6813 01
571.9102 440.8774 01
358.6709 338.4522 04
467.8419 355.6990 01
518.8822 185.8768 01
673.5374 260.1011 03
598.3565 494.4852 01
658.9359 355.4819 03
214.2405 409.4539 04
792.2084 268.5061 01
511.5216 107.8569 01
470.6577 432.0240 04
260.6310 128.3526 02
216.0033 158.6246 02
758.1131 206.4546 01
328.1546 489.6133 01
472.8265 316.8274 01
698.0859 143.3484 01
368.1789 517.6847 01
293.0919 134.3349 02
313.6886 506.7385 01
643.0165 360.0819 03
330.9410 427.9801 01
406.7279 256.7818 01
592.0993 518.1440 01
572.6198 406.0151 01
596.8870 545.1646 01
430.2391 348.9169 01
341.9160 430.5406 01
698.8910 324.8226 03
515.8321 525.7076 01
601.2813 322.3496 03
519.3552 451.6077 04
231.3371 393.6382 04
255.6497 404.5775 04
634.8392 111.6959 01
415.0827 195.4377 01
747.3306 169.9092 01
425.5234 330.4728 01
222.4364 123.1348 02
357.7197 401.8958 04
370.6806 486.2958 01
452.1884 306.7276 01
692.0920 294.0638 03
458.5673 302.2626 01
334.8592 193.1208 02
483.5981 527.6585 01
365.0738 348.6818 04
640.2623 515.2107 01
712.9688 139.6117 01
663.9593 94.2242 01
350.4015 375.6768 04
515.4335 556.1661 01
436.1602 571.7049 01
263.8566 159.3232 02
604.6246 352.8792 03
224.6534 125.7066 02
529.0381 410.7093 01
622.4407 135.6365 01
309.1674 215.5910 02
692.4616 343.2996 03
540.3775 518.8796 01
512.7152 348.8837 01
587.5125 311.4305 03
593.4002 417.7294 01
648.8494 239.7103 03
445.9936 404.9034 04
501.9872 315.7106 01
287.9515 125.6813 02
177.2954 408.4986 04
252.0503 317.1034 04
284.9633 363.7435 04
675.9138 320.1664 03
98.5504 347.8500 04
531.1437 106.2035 01
546.3460 438.9302 01
673.6972 115.6561 01
319.4441 213.3621 02
557.0504 524.6776 01
349.2984 385.5214 04
640.3664 234.4580 03
144.5643 355.9328 04
467.7578 253.5324 01
644.3395 233.1134 03
735.2018 176.6798 01
401.1161 482.4691 01
190.5510 382.8072 04
102.3041 378.4361 04
770.5081 153.1498 01
652.5711 318.7327 03
359.9012 527.5468 01
523.6904 525.1015 01
497.7805 447.2780 04
580.6043 518.8243 01
436.2022 173.0269 01
268.7509 362.3937 04
460.5816 500.5400 01
531.7254 383.8312 01
116.0276 307.9388 04
201.3526 177.6535 02
587.2422 312.1060 03
302.4181 312.8441 04
737.8004 121.0746 01
403.1368 261.5745 01
315.8204 492.9507 01
262.9129 318.6321 04
438.8367 247.8961 01
467.6493 225.0856 01
531.7968 169.8602 01
767.0570 169.1075 01
271.3239 151.4995 02
453.1108 430.1340 04
275.5067 183.2714 02
465.7393 227.3041 01
540.6442 371.2032 01
276.7308 112.5725 02
496.6744 147.1573 01
305.5074 494.4269 01
251.3597 338.8212 04
577.8450 146.4908 01
225.8257 380.8617 04
534.2563 422.3540 01
489.6657 359.8809 01
788.6331 195.3694 01
290.7050 464.8499 01
373.1368 369.3205 04
323.0660 351.6771 04
397.4886 384.3141 04
461.6560 193.3337 01
302.2006 156.4796 02
473.9940 222.5537 01
456.6330 461.5677 04
437.0982 549.2099 01
485.7086 134.1997 01
251.1597 125.5126 02
598.4003 312.6329 03
570.2439 505.7992 01
332.8087 435.2138 01
611.6472 532.2743 01
439.6297 175.5735 01
654.1407 508.9812 01
418.5056 393.7382 04
387.9088 493.1218 01
644.3177 361.7796 03
406.2398 234.7154 01
446.4943 263.2325 01
370.3065 416.9159 04
544.2825 550.5304 01
604.2893 133.3515 01
617.3293 309.1241 03
575.6746 398.6242 01
632.1698 248.1470 03
366.0798 532.7886 01
474.3011 428.4111 04
663.4524 103.2623 01
169.3041 405.7702 04
481.6576 179.2710 01
619.8067 94.0443 01
459.6076 277.5503 01
246.1964 139.3666 02
153.7023 369.0910 04
396.0908 503.0682 01
389.4842 518.2732 01
700.9963 334.1396 03
454.9378 222.9761 01
533.0679 397.6995 01
304.6962 385.4496 04
253.3538 134.9867 02
407.2668 269.8221 01
619.0100 268.3666 03
475.3447 295.0811 01
83.7457 315.1571 04
770.6619 197.1613 01
256.4437 384.6237 04
310.4224 195.9115 02
399.9564 495.0060 01
511.0404 524.8300 01
224.3892 366.0218 04
271.9113 171.6339 02
304.7085 310.4176 04
185.9951 167.3417 02
448.6215 444.5383 04
175.5221 151.6961 02
266.7643 325.8141 04
627.7418 338.7279 03
508.6322 165.5123 01
393.9692 556.0785 01
476.4502 436.7705 04
821.4063 231.2417 01
412.2593 559.1224 01
646.6249 247.6980 03
461.0682 314.1390 01
328.7168 159.2007 02
591.0451 105.9128 01
638.0012 103.0296 01
775.2694 277.4483 01
748.7966 208.1121 01
413.9633 322.2539 01
349.5000 472.6317 01
411.8155 417.0428 04
419.6690 232.0571 01
333.1119 441.4206 01
648.0911 482.0656 01
672.7145 361.2129 03
501.0008 399.5889 01
146.5383 395.5881 04
508.5748 341.7802 01
595.8095 560.9832 01
233.1337 161.1749 02
639.1540 366.7192 03
377.2132 502.4434 01
249.7778 322.8503 04
477.8891 534.7184 01
357.5983 329.5758 04
438.5046 243.6648 01
513.0747 197.1157 01
290.8331 318.9683 04
772.3444 302.1801 01
437.8739 232.2623 01
633.4726 305.8167 03
218.4526 374.0949 04
421.5030 193.6688 01
502.0443 330.5329 01
481.7794 229.3821 01
695.5034 103.2023 01
92.9177 283.6269 04
525.3430 365.2726 01
540.2277 544.6535 01
326.8378 321.7278 04
96.8987 376.2240 04
451.6084 534.2396 01
289.4243 158.9435 02
556.1593 536.7520 01
698.1423 319.9702 03
423.2479 441.0003 04
352.7456 372.1382 04
475.9874 322.6299 01
172.1019 404.9360 04
568.2792 496.7531 01
336.0955 473.0299 01
437.3384 504.2988 01
458.1549 506.2320 01
296.0750 208.2259 02
723.0328 188.6034 01
578.5595 101.8410 01
227.3226 162.7038 02
811.8306 278.3755 01
119.2406 402.2571 04
462.4775 346.6211 01
347.1426 197.6433 02
509.4965 146.5630 01
609.5737 135.0043 01
482.5703 520.6828 01
668.5291 274.1756 03
753.3460 147.0676 01
526.7529 554.5676 01
265.4759 142.5690 02
316.7333 324.8057 04
685.3622 142.0422 01
344.3165 446.8249 01
611.5396 473.3995 01
467.6770 376.4521 01
635.7244 346.7393 03
488.8178 319.1308 01
332.2916 371.4500 04
669.9801 236.9183 03
503.0707 452.1421 04
642.3200 459.4741 01
467.5678 174.8893 01
432.7367 164.4405 01
751.7685 268.5053 01
635.7619 109.6800 01
287.8980 317.1999 04
366.5962 471.3245 01
262.7929 359.4026 04
130.0073 348.0455 04
517.3949 174.9886 01
202.0871 213.0814 02
359.1675 389.6012 04
526.5522 118.1060 01
461.7037 211.0635 01
83.0350 315.3909 04
230.7203 390.6923 04
222.2845 416.8434 04
642.4135 265.5746 03
536.4403 107.2001 01
570.6676 502.8075 01
176.2994 175.7672 02
495.5943 232.4059 01
469.4870 195.8078 01
419.7068 304.5870 01
427.9129 449.5049 04
796.1894 300.8508 01
345.1385 454.3144 01
322.1966 483.0370 01
751.9991 227.9089 01
751.6833 266.1928 01
698.3322 328.2952 03
605.4332 136.1841 01
688.4892 95.7239 01
497.3901 113.4683 01
340.7394 370.1169 04
345.0457 399.1337 04
608.9509 434.4685 01
453.4039 369.0871 01
745.5932 217.7819 01
618.7043 120.0380 01
621.8829 541.3998 01
302.5916 317.7256 04
686.9435 326.5600 03
581.5025 400.3770 01
546.5080 379.9340 01
516.5298 198.0063 01
422.7056 338.5615 01
620.4868 479.4511 01
205.2395 147.0184 02
692.1621 305.2467 03
247.1400 400.6705 04
629.3622 119.5907 01
98.7790 366.4010 04
288.7025 370.7103 04
439.9632 504.3512 01
344.5219 382.0026 04
199.0174 379.9821 04
339.2512 343.6819 04
575.5357 461.4229 01
486.6169 545.8757 01
327.5571 162.4523 02
440.3333 440.9213 04
351.6024 350.9461 04
491.7451 377.2700 01
340.5236 512.7452 01
488.4277 390.4577 01
713.4128 150.7455 01
488.8593 212.1416 01
396.5969 522.9263 01
279.7688 135.8173 02
315.2921 316.4917 04
477.7166 360.1583 01
512.7752 187.7975 01
691.4909 257.8378 03
775.2979 243.5452 01
79.8030 338.1023 04
702.2273 151.2835 01
535.8640 181.9826 01
643.2117 461.6167 01
696.0717 282.5606 03
312.3438 211.1702 02
600.5976 513.7915 01
237.3362 392.7410 04
602.1325 487.1897 01
476.8794 174.2215 01
460.7739 501.8877 01
429.2292 565.0535 01
337.7130 453.9743 01
307.5041 166.2394 02
622.2753 82.2614 01
628.5332 493.3508 01
443.8274 498.9013 01
328.8238 310.5824 04
493.5380 110.0872 01
276.1197 186.3249 02
373.5262 463.5798 01
275.5974 356.2203 04
429.3781 345.9865 01
468.9976 137.5339 01
448.2938 270.7703 01
623.2599 320.8473 03
489.4106 249.8360 01
300.4658 494.4288 01
217.6235 145.0011 02
429.9537 274.3761 01
523.8136 527.9159 01
816.1252 233.4177 01
215.7334 171.5048 02
559.6187 136.2863 01
456.8002 566.7897 01
113.8832 400.7700 04
240.1286 115.3479 02
215.0119 122.3159 02
812.5898 238.7297 01
305.7166 388.5897 04
341.9075 206.3566 02
411.8471 316.8264 01
549.1180 145.7008 01
408.9761 296.9160 01
365.7911 461.1603 01
279.2046 127.4667 02
598.4305 428.8155 01
130.1189 396.7039 04
787.5687 226.2780 01
522.7955 421.3095 01
669.1240 224.5825 03
397.4154 431.2193 04
597.9686 457.2777 01
329.9096 515.4512 01
420.8593 410.9760 04
548.7068 125.3697 01
769.8787 240.0745 01
485.1565 228.3811 01
352.2916 460.7729 01
540.0437 413.4858 01
120.7243 322.4176 04
438.7722 185.1055 01
486.0006 120.4309 01
455.8713 413.4660 04
480.0987 507.0922 01
475.3114 517.5196 01
683.4401 283.0368 03
641.5489 92.6184 01
389.9896 536.1877 01
431.3093 441.4007 04
376.5631 411.5954 04
295.1813 202.2086 02
686.3096 265.8263 03
638.0862 470.3012 01
592.3417 420.0757 01
604.8617 98.0313 01
751.1976 149.8967 01
593.2424 321.2285 03
488.1129 433.2183 04
746.8027 224.5647 01
632.1045 526.5435 01
92.3036 284.3754 04
541.6931 533.0562 01
138.4818 301.6558 04
696.2236 105.0407 01
469.6777 453.7706 04
522.5727 350.1163 01
688.2115 238.1200 03
312.9170 333.5567 04
737.4140 203.1555 01
270.1766 154.6213 02
187.0405 405.7997 04
520.7480 185.9754 01
452.4031 421.1021 04
577.1593 322.5872 03
455.3056 252.4004 01
399.0858 428.3654 04
184.5272 408.3447 04
374.2695 509.9354 01
497.1072 520.4282 01
298.1273 440.9380 01
770.1253 279.2066 01
252.7964 406.9870 04
447.3316 193.6786 01
651.0248 523.3836 01
570.8025 328.1324 03
636.1288 492.5577 01
585.9671 348.8533 03
735.7786 115.7382 01
659.5610 341.6830 03
711.8614 120.9053 01
228.7731 362.5947 04
112.1179 278.5089 04
688.9130 148.1480 01
691.3766 163.4437 01
475.2980 282.3167 01
263.8527 145.0423 02
511.2646 198.6485 01
228.6018 386.5390 04
281.1877 349.5851 04
460.8300 415.1286 04
377.3946 490.5181 01
562.1225 156.8534 01
823.7387 246.7001 01
182.0507 188.3966 02
499.3565 542.1960 01
206.6195 364.0627 04
812.1971 294.3184 01
410.5163 406.6403 04
466.7828 563.2730 01
485.7333 535.6336 01
209.9995 352.3365 04
578.9503 88.3994 01
431.3961 513.2310 01
527.9311 115.0005 01
321.9818 211.3349 02
490.2235 573.0018 01
765.6005 155.1367 01
609.2721 122.1285 01
577.2663 428.1778 01
411.4835 293.1507 01
611.5246 258.1213 03
709.8590 301.2292 03
377.7600 483.1197 01
659.6904 321.1879 03
475.5740 256.3620 01
205.6259 392.8808 04
691.1442 346.7478 03
488.7246 324.5034 01
415.2515 394.9089 04
377.2918 460.5750 01
397.5107 234.0479 01
692.4119 313.2498 03
453.5584 543.2874 01
469.4145 550.8819 01
504.2008 324.4497 01
497.7365 363.3113 01
577.3170 542.0906 01
243.1951 328.0243 04
637.9414 325.4535 03
462.9759 216.1597 01
667.1404 361.9470 03
550.2930 153.2280 01
515.8388 413.5009 01
312.1507 182.7186 02
102.3474 362.9672 04
625.1845 518.0906 01
127.7058 303.5958 04
406.9303 374.9165 04
271.7138 126.7670 02
120.0550 302.5082 04
510.3752 379.8206 01
200.0849 205.7667 02
593.0552 78.7513 01
637.4664 92.9227 01
488.7605 450.9984 04
793.0837 191.1654 01
576.6936 435.1734 01
639.4014 99.5950 01
513.1188 346.8956 01
406.7410 565.6197 01
221.1234 385.1924 04
688.8277 140.3577 01
134.1208 303.1274 04
450.5130 214.6640 01
514.3637 524.5973 01
595.1472 556.3180 01
601.1417 139.0143 01
175.9211 429.5537 04
382.8804 557.7852 01
668.7278 225.3323 03
585.8422 479.4532 01
531.2573 539.7909 01
523.1399 371.0204 01
431.8340 528.1068 01
462.7003 214.0169 01
452.5394 354.3634 01
464.0407 507.8250 01
621.5199 526.0423 01
582.5512 546.2888 01
797.4813 248.8348 01
445.7538 196.1153 01
421.9087 244.3705 01
218.5360 412.9466 04
273.1284 139.5639 02
412.9462 530.1560 01
583.1632 124.8176 01
526.3550 395.1899 01
707.7313 308.1038 03
506.0762 444.3263 04
564.7737 130.8090 01
148.5980 319.4974 04
410.3527 510.6021 01
605.9572 432.1752 01
389.0819 393.0610 04
618.3268 509.1085 01
95.9534 375.9722 04
610.8691 319.2723 03
412.8271 538.7915 01
543.5852 171.2473 01
272.8079 360.7553 04
693.8921 337.9521 03
271.3871 385.7064 04
144.8129 299.2194 04
122.5198 342.9186 04
544.9188 157.9727 01
666.9963 111.6770 01
150.3666 344.0799 04
